Contrat	Code_entite	Annee_de_souscription	Annee_bilan	Code_segment	IBNR_Sub_Segment	Type_Affaire	Devise	Commute	Paid	OS	Attri_ML	incurred	Devlopement
1131823	VR	1985	2010	2AV1	All	A	CAD	O	0	95,66	Attri	1	312
1131823	VR	1985	2010	2AV1	All	A	GBP	O	0,14	1484,58	Attri	1	312
1131823	VR	1985	2010	2AV1	All	A	USD	O	97,24	3878,32	Attri	1	312
1131823	VR	1985	2011	2AV1	All	A	CAD	O	0	95,66	Attri	1	324
1131823	VR	1985	2011	2AV1	All	A	GBP	O	0	1484,58	Attri	1	324
1131823	VR	1985	2011	2AV1	All	A	USD	O	0	3878,32	Attri	1	324
1131823	VR	1985	2012	2AV1	All	A	CAD	O	0	95,66	Attri	1	336
1131823	VR	1985	2012	2AV1	All	A	GBP	O	0	1642,21	Attri	1	336
1131823	VR	1985	2012	2AV1	All	A	USD	O	258	3671,91	Attri	1	336
1131823	VR	1985	2013	2AV1	All	A	CAD	O	0	95,66	Attri	1	348
1131823	VR	1985	2013	2AV1	All	A	GBP	O	258,43	1733,78	Attri	1	348
1131823	VR	1985	2013	2AV1	All	A	USD	O	95,8	3370,58	Attri	1	348
1131823	VR	1985	2014	2AV1	All	A	CAD	O	0	95,66	Attri	1	360
1131823	VR	1985	2014	2AV1	All	A	GBP	O	0	1583,86	Attri	1	360
1131823	VR	1985	2014	2AV1	All	A	USD	O	115,74	2933,49	Attri	1	360
1131823	VR	1985	2015	2AV1	All	A	CAD	O	78,25	0	Attri	1	372
1131823	VR	1985	2015	2AV1	All	A	GBP	O	1295,66	0	Attri	1	372
1131823	VR	1985	2015	2AV1	All	A	USD	O	2399,72	0	Attri	1	372
1131824	VR	1993	2004	2MA1	All	A	CAD	O	0	5,09	Attri	1	144
1131824	VR	1993	2004	2MA1	All	A	EUR	O	14,95	0,81	Attri	1	144
1131824	VR	1993	2004	2MA1	All	A	GBP	O	122,66	524,62	Attri	1	144
1131824	VR	1993	2004	2MA1	All	A	USD	O	53,11	4526,99	Attri	1	144
1131824	VR	1993	2005	2MA1	All	A	CAD	O	0	5,91	Attri	1	156
1131824	VR	1993	2005	2MA1	All	A	EUR	O	57,73	138,19	Attri	1	156
1131824	VR	1993	2005	2MA1	All	A	GBP	O	421,72	163,38	Attri	1	156
1131824	VR	1993	2005	2MA1	All	A	USD	O	71,4	3296,51	Attri	1	156
1131824	VR	1993	2006	2MA1	All	A	CAD	O	0	5,91	Attri	1	168
1131824	VR	1993	2006	2MA1	All	A	EUR	O	-1,95	138,19	Attri	1	168
1131824	VR	1993	2006	2MA1	All	A	GBP	O	901,53	146,9	Attri	1	168
1131824	VR	1993	2006	2MA1	All	A	USD	O	12,96	2546,99	Attri	1	168
1131824	VR	1993	2007	2MA1	All	A	CAD	O	0	5,91	Attri	1	180
1131824	VR	1993	2007	2MA1	All	A	EUR	O	14,98	138,19	Attri	1	180
1131824	VR	1993	2007	2MA1	All	A	GBP	O	125,4	311,51	Attri	1	180
1131824	VR	1993	2007	2MA1	All	A	USD	O	366,68	2293,1	Attri	1	180
1131824	VR	1993	2008	2MA1	All	A	CAD	O	0	5,91	Attri	1	192
1131824	VR	1993	2008	2MA1	All	A	EUR	O	0	138,19	Attri	1	192
1131824	VR	1993	2008	2MA1	All	A	GBP	O	22,08	308,32	Attri	1	192
1131824	VR	1993	2008	2MA1	All	A	USD	O	18,72	1575,96	Attri	1	192
1131824	VR	1993	2009	2MA1	All	A	CAD	O	0	5,91	Attri	1	204
1131824	VR	1993	2009	2MA1	All	A	EUR	O	0	138,19	Attri	1	204
1131824	VR	1993	2009	2MA1	All	A	GBP	O	0	260,93	Attri	1	204
1131824	VR	1993	2009	2MA1	All	A	USD	O	-67,23	1501,58	Attri	1	204
1131824	VR	1993	2010	2MA1	All	A	CAD	O	0	5,91	Attri	1	216
1131824	VR	1993	2010	2MA1	All	A	EUR	O	0	138,19	Attri	1	216
1131824	VR	1993	2010	2MA1	All	A	GBP	O	0	260,93	Attri	1	216
1131824	VR	1993	2010	2MA1	All	A	USD	O	0	1501,58	Attri	1	216
1131824	VR	1993	2011	2MA1	All	A	CAD	O	0	5,91	Attri	1	228
1131824	VR	1993	2011	2MA1	All	A	EUR	O	0	138,19	Attri	1	228
1131824	VR	1993	2011	2MA1	All	A	GBP	O	0	260,93	Attri	1	228
1131824	VR	1993	2011	2MA1	All	A	USD	O	0	1501,58	Attri	1	228
1131824	VR	1993	2012	2MA1	All	A	CAD	O	0	5,91	Attri	1	240
1131824	VR	1993	2012	2MA1	All	A	EUR	O	173,11	138,19	Attri	1	240
1131824	VR	1993	2012	2MA1	All	A	GBP	O	-243,18	289,01	Attri	1	240
1131824	VR	1993	2012	2MA1	All	A	USD	O	37,33	1020,96	Attri	1	240
1131824	VR	1993	2013	2MA1	All	A	CAD	O	0	5,91	Attri	1	252
1131824	VR	1993	2013	2MA1	All	A	EUR	O	0	138,19	Attri	1	252
1131824	VR	1993	2013	2MA1	All	A	GBP	O	0	289,01	Attri	1	252
1131824	VR	1993	2013	2MA1	All	A	USD	O	261,03	239,07	Attri	1	252
1131824	VR	1993	2014	2MA1	All	A	CAD	O	0	5,91	Attri	1	264
1131824	VR	1993	2014	2MA1	All	A	EUR	O	0	138,19	Attri	1	264
1131824	VR	1993	2014	2MA1	All	A	GBP	O	0	289,01	Attri	1	264
1131824	VR	1993	2014	2MA1	All	A	USD	O	0	239,07	Attri	1	264
1131824	VR	1993	2015	2MA1	All	A	CAD	O	4,83	0	Attri	1	276
1131824	VR	1993	2015	2MA1	All	A	EUR	O	113,04	0	Attri	1	276
1131824	VR	1993	2015	2MA1	All	A	GBP	O	236,42	0	Attri	1	276
1131824	VR	1993	2015	2MA1	All	A	USD	O	195,57	0	Attri	1	276
1131826	VR	1997	2004	2AV2	All	A	USD	N	0	779,68	Attri	1	96
1131826	VR	1997	2005	2AV2	All	A	USD	N	0	779,68	Attri	1	108
1131826	VR	1998	2004	2AV2	All	A	USD	N	0	20304,09	Attri	1	84
1131826	VR	1998	2005	2AV2	All	A	USD	N	0	20304,09	Attri	1	96
1131826	VR	1998	2006	2AV2	All	A	USD	N	22835,02	0	Attri	1	108
1131826	VR	1998	2007	2AV2	All	A	USD	N	0	23609,41	Attri	1	120
1131826	VR	1998	2008	2AV2	All	A	USD	N	0	23609,41	Attri	1	132
1131826	VR	1998	2009	2AV2	All	A	USD	N	-626,4	0	Attri	1	144
1131828	VR	1984	2004	2LAH1	All	A	GBP	O	0	4550,23	Attri	1	252
1131828	VR	1984	2004	2LAH1	All	A	USD	O	0	131	Attri	1	252
1131828	VR	1984	2005	2LAH1	All	A	CAD	O	163,93	0	Attri	1	264
1131828	VR	1984	2005	2LAH1	All	A	GBP	O	7196,72	0	Attri	1	264
1131828	VR	1984	2005	2LAH1	All	A	USD	O	1069,87	0	Attri	1	264
1131829	VR	1984	2004	2P1	All	A	GBP	O	0	1007,71	Attri	1	252
1131829	VR	1984	2004	2P1	All	A	USD	O	0	7,68	Attri	1	252
1131830	VR	1980	2004	2AV1	All	A	CAD	N	-0,22	813,88	Attri	1	300
1131830	VR	1980	2004	2AV1	All	A	GBP	N	938,63	8503,34	Attri	1	300
1131830	VR	1980	2004	2AV1	All	A	USD	N	13285,72	57193,93	Attri	1	300
1131830	VR	1980	2005	2AV1	All	A	GBP	N	898,99	6059,32	Attri	1	312
1131830	VR	1980	2005	2AV1	All	A	USD	N	1449,91	48081,88	Attri	1	312
1131830	VR	1980	2006	2AV1	All	A	GBP	N	0	6059,32	Attri	1	324
1131830	VR	1980	2006	2AV1	All	A	USD	N	0	48081,88	Attri	1	324
1131830	VR	1980	2007	2AV1	All	A	GBP	N	159,82	737,37	Attri	1	336
1131830	VR	1980	2007	2AV1	All	A	USD	N	14034,91	31102,91	Attri	1	336
1131830	VR	1980	2008	2AV1	All	A	GBP	N	56,34	710,55	Attri	1	348
1131830	VR	1980	2008	2AV1	All	A	USD	N	742,54	11802,61	Attri	1	348
1131830	VR	1980	2009	2AV1	All	A	GBP	N	0	710,55	Attri	1	360
1131830	VR	1980	2009	2AV1	All	A	USD	N	45972,24	11802,61	Attri	1	360
1131830	VR	1980	2010	2AV1	All	A	GBP	N	0	710,55	Attri	1	372
1131830	VR	1980	2010	2AV1	All	A	USD	N	32445,93	11802,61	Attri	1	372
1131830	VR	1980	2011	2AV1	All	A	GBP	N	0	710,55	Attri	1	384
1131830	VR	1980	2011	2AV1	All	A	USD	N	0	11802,61	Attri	1	384
1131830	VR	1980	2012	2AV1	All	A	CAD	N	20,56	0	Attri	1	396
1131830	VR	1980	2012	2AV1	All	A	GBP	N	344,71	710,55	Attri	1	396
1131830	VR	1980	2012	2AV1	All	A	USD	N	431,16	11802,61	Attri	1	396
1131830	VR	1980	2013	2AV1	All	A	GBP	N	0	98,99	Attri	1	408
1131830	VR	1980	2013	2AV1	All	A	USD	N	579,58	3382,78	Attri	1	408
1131830	VR	1980	2014	2AV1	All	A	GBP	N	0	98,99	Attri	1	420
1131830	VR	1980	2014	2AV1	All	A	USD	N	19283,36	3382,78	Attri	1	420
1131830	VR	1980	2015	2AV1	All	A	GBP	N	0	98,99	Attri	1	432
1131830	VR	1980	2015	2AV1	All	A	USD	N	0	3382,78	Attri	1	432
1131830	VR	1981	2004	2AV1	All	A	CAD	N	0	524,46	Attri	1	288
1131830	VR	1981	2004	2AV1	All	A	GBP	N	451,37	1363,78	Attri	1	288
1131830	VR	1981	2004	2AV1	All	A	USD	N	4506,57	10173,57	Attri	1	288
1131830	VR	1981	2005	2AV1	All	A	GBP	N	-73,49	24,99	Attri	1	300
1131830	VR	1981	2005	2AV1	All	A	USD	N	1583,78	4813,78	Attri	1	300
1131830	VR	1981	2006	2AV1	All	A	GBP	N	0	24,99	Attri	1	312
1131830	VR	1981	2006	2AV1	All	A	USD	N	0	4813,78	Attri	1	312
1131830	VR	1981	2007	2AV1	All	A	GBP	N	0	43,84	Attri	1	324
1131830	VR	1981	2007	2AV1	All	A	USD	N	-162,56	5204,41	Attri	1	324
1131830	VR	1981	2008	2AV1	All	A	GBP	N	10,55	0,1	Attri	1	336
1131830	VR	1981	2008	2AV1	All	A	USD	N	2252,71	3910,43	Attri	1	336
1131830	VR	1981	2009	2AV1	All	A	GBP	N	0	0,1	Attri	1	348
1131830	VR	1981	2009	2AV1	All	A	USD	N	-627,52	3910,43	Attri	1	348
1131830	VR	1981	2010	2AV1	All	A	GBP	N	0	0,1	Attri	1	360
1131830	VR	1981	2010	2AV1	All	A	USD	N	0	3910,43	Attri	1	360
1131830	VR	1981	2011	2AV1	All	A	GBP	N	0	0,1	Attri	1	372
1131830	VR	1981	2011	2AV1	All	A	USD	N	0	3910,43	Attri	1	372
1131830	VR	1981	2012	2AV1	All	A	CAD	N	2,67	0	Attri	1	384
1131830	VR	1981	2012	2AV1	All	A	GBP	N	-1749,58	0,1	Attri	1	384
1131830	VR	1981	2012	2AV1	All	A	USD	N	8409,68	3910,43	Attri	1	384
1131830	VR	1981	2013	2AV1	All	A	GBP	N	0	86,61	Attri	1	396
1131830	VR	1981	2013	2AV1	All	A	USD	N	14,19	9707,46	Attri	1	396
1131830	VR	1981	2014	2AV1	All	A	GBP	N	0	86,61	Attri	1	408
1131830	VR	1981	2014	2AV1	All	A	USD	N	478,83	9707,46	Attri	1	408
1131830	VR	1981	2015	2AV1	All	A	GBP	N	0	86,61	Attri	1	420
1131830	VR	1981	2015	2AV1	All	A	USD	N	0	9707,46	Attri	1	420
1131830	VR	1982	2004	2AV1	All	A	CAD	N	0	190,8	Attri	1	276
1131830	VR	1982	2004	2AV1	All	A	GBP	N	-825,97	2253,74	Attri	1	276
1131830	VR	1982	2004	2AV1	All	A	USD	N	4615,69	9906,3	Attri	1	276
1131830	VR	1982	2005	2AV1	All	A	GBP	N	36,14	492,93	Attri	1	288
1131830	VR	1982	2005	2AV1	All	A	USD	N	271,79	8687,05	Attri	1	288
1131830	VR	1982	2006	2AV1	All	A	GBP	N	0	492,93	Attri	1	300
1131830	VR	1982	2006	2AV1	All	A	USD	N	0	8687,05	Attri	1	300
1131830	VR	1982	2007	2AV1	All	A	GBP	N	-2221,51	78,92	Attri	1	312
1131830	VR	1982	2007	2AV1	All	A	USD	N	2093,33	2021,6	Attri	1	312
1131830	VR	1982	2008	2AV1	All	A	CAD	N	-18,98	2,44	Attri	1	324
1131830	VR	1982	2008	2AV1	All	A	GBP	N	-172,37	61,27	Attri	1	324
1131830	VR	1982	2008	2AV1	All	A	USD	N	-514,99	15550,74	Attri	1	324
1131830	VR	1982	2009	2AV1	All	A	CAD	N	0	2,44	Attri	1	336
1131830	VR	1982	2009	2AV1	All	A	GBP	N	0	61,27	Attri	1	336
1131830	VR	1982	2009	2AV1	All	A	USD	N	7455,92	15550,74	Attri	1	336
1131830	VR	1982	2010	2AV1	All	A	CAD	N	0	2,44	Attri	1	348
1131830	VR	1982	2010	2AV1	All	A	GBP	N	0	61,27	Attri	1	348
1131830	VR	1982	2010	2AV1	All	A	USD	N	0	15550,74	Attri	1	348
1131830	VR	1982	2011	2AV1	All	A	CAD	N	0	2,44	Attri	1	360
1131830	VR	1982	2011	2AV1	All	A	GBP	N	0	61,27	Attri	1	360
1131830	VR	1982	2011	2AV1	All	A	USD	N	0	15550,74	Attri	1	360
1131830	VR	1982	2012	2AV1	All	A	CAD	N	18,17	2,44	Attri	1	372
1131830	VR	1982	2012	2AV1	All	A	GBP	N	2407,37	61,27	Attri	1	372
1131830	VR	1982	2012	2AV1	All	A	USD	N	-2254,77	15550,74	Attri	1	372
1131830	VR	1982	2013	2AV1	All	A	GBP	N	0	6,83	Attri	1	384
1131830	VR	1982	2013	2AV1	All	A	USD	N	75,02	5645,26	Attri	1	384
1131830	VR	1982	2014	2AV1	All	A	GBP	N	0	6,83	Attri	1	396
1131830	VR	1982	2014	2AV1	All	A	USD	N	8395,08	4937,1	Attri	1	396
1131830	VR	1982	2015	2AV1	All	A	GBP	N	0	6,83	Attri	1	408
1131830	VR	1982	2015	2AV1	All	A	USD	N	0	4937,1	Attri	1	408
1131832	VR	1976	2004	3MA	All	A	GBP	O	0	3,89	Attri	1	348
1131832	VR	1976	2004	3MA	All	A	USD	O	0	210,22	Attri	1	348
1131832	VR	1976	2005	3MA	All	A	GBP	O	5,37	0	Attri	1	360
1131832	VR	1976	2005	3MA	All	A	USD	O	305,84	0	Attri	1	360
1131832	VR	1977	2004	3MA	All	A	GBP	O	0	100,78	Attri	1	336
1131832	VR	1977	2004	3MA	All	A	USD	O	2,06	11450,82	Attri	1	336
1131832	VR	1977	2005	3MA	All	A	CAD	O	-1,67	0	Attri	1	348
1131832	VR	1977	2005	3MA	All	A	GBP	O	-292,77	0	Attri	1	348
1131832	VR	1977	2005	3MA	All	A	USD	O	1861,04	0	Attri	1	348
1131832	VR	1978	2004	3MA	All	A	GBP	O	-177,69	196,39	Attri	1	324
1131832	VR	1978	2004	3MA	All	A	USD	O	255,85	2220,77	Attri	1	324
1131832	VR	1978	2005	3MA	All	A	GBP	O	124,39	0	Attri	1	336
1131832	VR	1978	2005	3MA	All	A	USD	O	2183,11	0	Attri	1	336
1261518	VR	1981	2014	2GL2	All	A	USD	N	0	35640,62	Attri	1	408
1261518	VR	1981	2015	2GL2	All	A	EUR	N	47403,24	0	Attri	1	420
1261518	VR	1981	2015	2GL2	All	A	USD	N	40227,37	36176,84	Attri	1	420
1261711	VR	1983	2007	2GL2	All	A	USD	O	16294,65	0	Attri	1	300
1261711	VR	1984	2006	2GL2	All	A	USD	O	2292,73	0	Attri	1	276
1261711	VR	1984	2007	2GL2	All	A	USD	O	13312,69	0	Attri	1	288
1261713	VR	1983	2004	2P1	All	A	CAD	O	2,08	90,12	Attri	1	264
1261713	VR	1983	2004	2P1	All	A	GBP	O	105,49	2528,82	Attri	1	264
1261713	VR	1983	2004	2P1	All	A	USD	O	4799,21	45219,79	Attri	1	264
1261713	VR	1983	2005	2P1	All	A	CAD	O	5,29	0	Attri	1	276
1261713	VR	1983	2005	2P1	All	A	GBP	O	444,64	0	Attri	1	276
1261713	VR	1983	2005	2P1	All	A	USD	O	79846,77	0	Attri	1	276
1261713	VR	1984	2004	2P1	All	A	CAD	O	62,72	725,36	Attri	1	252
1261713	VR	1984	2004	2P1	All	A	GBP	O	712,2	6214,13	Attri	1	252
1261713	VR	1984	2004	2P1	All	A	USD	O	2952,9	17820,81	Attri	1	252
1261713	VR	1984	2005	2P1	All	A	CAD	O	7,14	0	Attri	1	264
1261713	VR	1984	2005	2P1	All	A	GBP	O	151,95	0	Attri	1	264
1261713	VR	1984	2005	2P1	All	A	USD	O	24314,55	0	Attri	1	264
1261713	VR	1985	2004	2P1	All	A	CAD	O	0	1,89	Attri	1	240
1261713	VR	1985	2004	2P1	All	A	GBP	O	45,72	1178,16	Attri	1	240
1261713	VR	1985	2004	2P1	All	A	USD	O	1268,4	31368,83	Attri	1	240
1261713	VR	1985	2005	2P1	All	A	GBP	O	-237,5	0	Attri	1	252
1261713	VR	1985	2005	2P1	All	A	USD	O	51089,1	0	Attri	1	252
1261714	VR	1984	2004	2MA1	All	A	CAD	O	19,9	722,54	Attri	1	252
1261714	VR	1984	2004	2MA1	All	A	GBP	O	246,44	11352,21	Attri	1	252
1261714	VR	1984	2004	2MA1	All	A	USD	O	27329,65	184463,15	Attri	1	252
1261714	VR	1984	2005	2MA1	All	A	CAD	O	-204,84	0	Attri	1	264
1261714	VR	1984	2005	2MA1	All	A	GBP	O	20994,9	0	Attri	1	264
1261714	VR	1984	2005	2MA1	All	A	USD	O	249615,55	0	Attri	1	264
126519-	VR	1985	2015	2MA2	All	A	USD	N	15777,84	0	Attri	1	372
3001215	VR	1998	2006	2PM2	All	A	EUR	N	0	9053,4	Attri	1	108
3001215	VR	1998	2007	2PM2	All	A	EUR	N	0	2323,59	Attri	1	120
3001215	VR	1998	2008	2PM2	All	A	EUR	N	0	2323,59	Attri	1	132
3001215	VR	1998	2009	2PM2	All	A	EUR	N	0	3866,24	Attri	1	144
3001215	VR	1998	2010	2PM2	All	A	EUR	N	0	4601,95	Attri	1	156
3001215	VR	1998	2011	2PM2	All	A	EUR	N	0	4601,95	Attri	1	168
3001215	VR	1998	2012	2PM2	All	A	EUR	N	0	9464,58	Attri	1	180
3001215	VR	1998	2013	2PM2	All	A	EUR	N	0	4862,63	Attri	1	192
3001215	VR	1998	2014	2PM2	All	A	EUR	N	0	4862,63	Attri	1	204
3007164	VR	1985	2013	2MA2	All	A	USD	N	23609,41	0	Attri	1	348
3007165	VR	1983	2014	2AV1	All	A	USD	N	14225,71	0	Attri	1	384
3008738	VR	1982	2015	2GL2	All	A	USD	N	89344,36	20234,83	Attri	1	408
3010049	VR	1997	2008	2EN2	All	A	USD	N	9436,37	0	Attri	1	144
3010049	VR	1997	2009	2EN2	All	A	USD	N	0	15680,42	Attri	1	156
3010049	VR	1997	2010	2EN2	All	A	USD	N	0	15680,42	Attri	1	168
3010049	VR	1997	2011	2EN2	All	A	USD	N	0	15680,42	Attri	1	180
3010049	VR	1997	2012	2EN2	All	A	USD	N	0	15680,42	Attri	1	192
3010049	VR	1997	2013	2EN2	All	A	USD	N	0	15680,42	Attri	1	204
3010049	VR	1997	2014	2EN2	All	A	USD	N	0	15680,42	Attri	1	216
3010050	VR	1997	2008	2EN2	All	A	USD	N	11323,64	0	Attri	1	144
3010053	VR	1997	2008	2EN2	All	A	USD	N	15098,19	0	Attri	1	144
3010054	VR	1997	2008	2EN2	All	A	USD	N	6369,55	0	Attri	1	144
3010054	VR	1997	2009	2EN2	All	A	USD	N	2123,17	0	Attri	1	156
3010055	VR	1997	2008	2EN2	All	A	USD	N	7077,28	0	Attri	1	144
3010055	VR	1997	2009	2EN2	All	A	USD	N	2359,07	0	Attri	1	156
3010056	VR	1997	2008	2EN2	All	A	USD	N	14406,75	0	Attri	1	144
3012824	VR	1984	2015	2MA2	All	A	USD	N	307,75	34349,28	Attri	1	384
3018258	VR	1997	2009	2M2	Other	A	USD	N	6656,55	33715,47	Attri	1	156
3018258	VR	1997	2010	2M2	Other	A	USD	N	1046,8	34271,57	Attri	1	168
3018258	VR	1997	2011	2M2	Other	A	USD	N	1630,5	48828,95	Attri	1	180
3018258	VR	1997	2012	2M2	Other	A	USD	N	726,38	48828,95	Attri	1	192
3018258	VR	1997	2013	2M2	Other	A	USD	N	477,48	48828,95	Attri	1	204
3018258	VR	1997	2014	2M2	Other	A	USD	N	257	16214,43	Attri	1	216
3018258	VR	1997	2015	2M2	Other	A	USD	N	989,18	16214,43	Attri	1	228
4000027	VR	1982	2014	2GL2	All	A	USD	N	0	170113,79	Attri	1	396
1088709	VR	1981	2004	2GL1	All	A	USD	N	0	8593,82	Asbestos	1	288
1088709	VR	1981	2005	2GL1	All	A	USD	N	126167,72	563,79	Asbestos	1	300
1088709	VR	1981	2006	2GL1	All	A	USD	N	51081,32	19951,84	Asbestos	1	312
1088709	VR	1981	2007	2GL1	All	A	USD	N	15796,58	297244,31	Asbestos	1	324
1088709	VR	1981	2008	2GL1	All	A	USD	N	224719,99	99989,61	Asbestos	1	336
1088709	VR	1981	2009	2GL1	All	A	USD	N	189634,13	262484,65	Asbestos	1	348
1088709	VR	1981	2010	2GL1	All	A	USD	N	12085,45	8785,53	Asbestos	1	360
1088709	VR	1981	2011	2GL1	All	A	USD	N	23224,05	61323,07	Asbestos	1	372
1088709	VR	1981	2012	2GL1	All	A	USD	N	44114,49	61323,07	Asbestos	1	384
1088709	VR	1981	2013	2GL1	All	A	USD	N	29768,63	61323,07	Asbestos	1	396
1088709	VR	1981	2014	2GL1	All	A	USD	N	70089,73	61323,32	Asbestos	1	408
1088709	VR	1981	2015	2GL1	All	A	USD	N	-515,92	96633,51	Asbestos	1	420
1088709	VR	1982	2004	2GL1	All	A	USD	N	0	137193,31	Asbestos	1	276
1088709	VR	1982	2005	2GL1	All	A	USD	N	36154,5	60500,52	Asbestos	1	288
1088709	VR	1982	2006	2GL1	All	A	USD	N	64864,47	71920,86	Asbestos	1	300
1088709	VR	1982	2007	2GL1	All	A	USD	N	47117,76	151100,2	Asbestos	1	312
1088709	VR	1982	2008	2GL1	All	A	USD	N	13369,53	167153,65	Asbestos	1	324
1088709	VR	1982	2009	2GL1	All	A	USD	N	345090,07	165863,63	Asbestos	1	336
1088709	VR	1982	2010	2GL1	All	A	USD	N	113366,82	88096,14	Asbestos	1	348
1088709	VR	1982	2011	2GL1	All	A	USD	N	67413,18	62458,21	Asbestos	1	360
1088709	VR	1982	2012	2GL1	All	A	USD	N	17128,81	62458,21	Asbestos	1	372
1088709	VR	1982	2013	2GL1	All	A	USD	N	48170,74	62458,21	Asbestos	1	384
1088709	VR	1982	2014	2GL1	All	A	USD	N	87443,8	62458,24	Asbestos	1	396
1088709	VR	1982	2015	2GL1	All	A	USD	N	19770,21	62458,24	Asbestos	1	408
1088709	VR	1983	2004	2GL1	All	A	EUR	N	0	60800	Asbestos	1	264
1088709	VR	1983	2004	2GL1	All	A	USD	N	0	53940,88	Asbestos	1	264
1088709	VR	1983	2005	2GL1	All	A	USD	N	5264,9	48469,17	Asbestos	1	276
1088709	VR	1983	2006	2GL1	All	A	USD	N	13021,06	53955,05	Asbestos	1	288
1088709	VR	1983	2007	2GL1	All	A	USD	N	7005,38	0	Asbestos	1	300
1088709	VR	1983	2008	2GL1	All	A	USD	N	9474,93	0	Asbestos	1	312
1088709	VR	1983	2009	2GL1	All	A	USD	N	71316,74	32444,99	Asbestos	1	324
1088709	VR	1983	2010	2GL1	All	A	USD	N	737,56	0	Asbestos	1	336
1088709	VR	1983	2011	2GL1	All	A	USD	N	906,53	70756,45	Asbestos	1	348
1088709	VR	1983	2012	2GL1	All	A	USD	N	1740,77	70421,19	Asbestos	1	360
1088709	VR	1983	2013	2GL1	All	A	USD	N	317,31	70421,19	Asbestos	1	372
1088709	VR	1983	2014	2GL1	All	A	USD	N	14985,18	70421,21	Asbestos	1	384
1088709	VR	1983	2015	2GL1	All	A	USD	N	2140,65	70421,21	Asbestos	1	396
1088709	VR	1984	2004	2GL1	All	A	USD	N	0	25427,33	Asbestos	1	252
1088709	VR	1984	2005	2GL1	All	A	USD	N	33608,46	106956,35	Asbestos	1	264
1088709	VR	1984	2006	2GL1	All	A	USD	N	67615,45	91586,55	Asbestos	1	276
1088709	VR	1984	2007	2GL1	All	A	USD	N	-3401,64	27479,46	Asbestos	1	288
1088709	VR	1984	2008	2GL1	All	A	USD	N	5721,98	1606,38	Asbestos	1	300
1088709	VR	1984	2009	2GL1	All	A	USD	N	69763,47	34913,59	Asbestos	1	312
1088709	VR	1984	2010	2GL1	All	A	USD	N	7880,25	880,16	Asbestos	1	324
1088709	VR	1984	2011	2GL1	All	A	USD	N	11651,22	135806,97	Asbestos	1	336
1088709	VR	1984	2012	2GL1	All	A	USD	N	37193,46	134927,76	Asbestos	1	348
1088709	VR	1984	2013	2GL1	All	A	USD	N	-1465,67	134927,76	Asbestos	1	360
1088709	VR	1984	2014	2GL1	All	A	USD	N	67668,71	134927,36	Asbestos	1	372
1088709	VR	1984	2015	2GL1	All	A	USD	N	3211,33	134927,36	Asbestos	1	384
1088709	VR	1985	2004	2GL1	All	A	USD	N	0	-110190,2	Asbestos	1	240
1088709	VR	1985	2005	2GL1	All	A	USD	N	49907,45	0	Asbestos	1	252
1088709	VR	1985	2006	2GL1	All	A	USD	N	5716,31	8248,18	Asbestos	1	264
1088709	VR	1985	2007	2GL1	All	A	USD	N	-345,64	-3183,49	Asbestos	1	276
1088709	VR	1985	2008	2GL1	All	A	USD	N	38421	37198,98	Asbestos	1	288
1088709	VR	1985	2009	2GL1	All	A	USD	N	5113,5	42208,9	Asbestos	1	300
1088709	VR	1985	2010	2GL1	All	A	USD	N	5736,1	5009,92	Asbestos	1	312
1088709	VR	1985	2011	2GL1	All	A	USD	N	19817,02	93630,18	Asbestos	1	324
1088709	VR	1985	2012	2GL1	All	A	USD	N	8700,95	93630,18	Asbestos	1	336
1088709	VR	1985	2013	2GL1	All	A	USD	N	149575,98	93630,18	Asbestos	1	348
1088709	VR	1985	2014	2GL1	All	A	USD	N	2717,54	97214,95	Asbestos	1	360
1088709	VR	1985	2015	2GL1	All	A	USD	N	805,14	93630,02	Asbestos	1	372
1088731	VR	1979	2005	2GL1	All	A	USD	N	3889,89	0	Asbestos	1	324
1088731	VR	1979	2006	2GL1	All	A	USD	N	884,88	53795,45	Asbestos	1	336
1088731	VR	1979	2007	2GL1	All	A	USD	N	93067,33	1770,71	Asbestos	1	348
1088731	VR	1979	2008	2GL1	All	A	USD	N	1871,75	2021,91	Asbestos	1	360
1088731	VR	1979	2009	2GL1	All	A	USD	N	0	2021,91	Asbestos	1	372
1088731	VR	1979	2010	2GL1	All	A	USD	N	0	2021,91	Asbestos	1	384
1088731	VR	1979	2011	2GL1	All	A	USD	N	0	2021,91	Asbestos	1	396
1088731	VR	1979	2012	2GL1	All	A	USD	N	0	2021,91	Asbestos	1	408
1088731	VR	1979	2013	2GL1	All	A	USD	N	0	2021,91	Asbestos	1	420
1088731	VR	1979	2014	2GL1	All	A	USD	N	0	2021,91	Asbestos	1	432
1088731	VR	1979	2015	2GL1	All	A	USD	N	0	2021,91	Asbestos	1	444
1088732	VR	1979	2009	2GL1	All	A	USD	N	0	70828,22	Asbestos	1	372
1088732	VR	1979	2010	2GL1	All	A	USD	N	3802,14	55928,79	Asbestos	1	384
1088732	VR	1979	2011	2GL1	All	A	USD	N	2389,02	54601,95	Asbestos	1	396
1088732	VR	1979	2012	2GL1	All	A	USD	N	0	54601,94	Asbestos	1	408
1088732	VR	1979	2013	2GL1	All	A	USD	N	131,98	54601,56	Asbestos	1	420
